packet_index;timestamp;length;direction;num_cells;ack
5256;1488999866.0223830;609;-1;1;0
5258;1488999866.0272460;609;1;1;0
5259;1488999866.0702839;1514;-1;2;0
5260;1488999866.0703230;1514;-1;2;0
5261;1488999866.0703299;66;1;0;1
5262;1488999866.0703230;797;-1;1;0
5263;1488999866.0707080;1514;-1;2;0
5265;1488999866.0707660;1514;-1;2;0
5266;1488999866.0707669;1514;-1;2;0
5268;1488999866.0707669;1514;-1;2;0
5269;1488999866.0708101;1514;-1;2;0
5271;1488999866.0708771;609;1;1;0
5272;1488999866.1064091;1514;-1;2;0
5273;1488999866.1064320;1514;-1;2;0
5274;1488999866.1064420;66;1;0;1
5275;1488999866.1065040;1514;-1;2;0
5276;1488999866.1065040;1514;-1;2;0
5278;1488999866.1065040;1514;-1;2;0
5279;1488999866.1069231;1514;-1;2;0
5281;1488999866.1069889;1514;-1;2;0
5282;1488999866.1069889;1514;-1;2;0
5284;1488999866.1069889;1514;-1;2;0
5285;1488999866.1070211;1514;-1;2;0
5287;1488999866.1070211;1514;-1;2;0
5288;1488999866.1206660;1514;-1;2;0
5289;1488999866.1206930;1123;1;2;0
5290;1488999866.1207061;1514;-1;2;0
5291;1488999866.1207061;1514;-1;2;0
5292;1488999866.1207690;66;1;0;1
5293;1488999866.1426151;1514;-1;2;0
5294;1488999866.1426160;1514;-1;2;0
5296;1488999866.1426160;1514;-1;2;0
5297;1488999866.1426170;1514;-1;2;0
5299;1488999866.1426220;1514;-1;2;0
5300;1488999866.1426971;1514;-1;2;0
5302;1488999866.1426971;1514;-1;2;0
5303;1488999866.1426980;1514;-1;2;0
5305;1488999866.1426980;1514;-1;2;0
5306;1488999866.1428361;1514;-1;2;0
5308;1488999866.1428361;1514;-1;2;0
5309;1488999866.1428361;1514;-1;2;0
5311;1488999866.1428361;389;-1;0;0
5312;1488999866.1554921;1514;-1;2;0
5313;1488999866.1555309;609;1;1;0
5314;1488999866.1555009;1514;-1;2;0
5315;1488999866.1555009;1514;-1;2;0
5316;1488999866.1555510;66;1;0;1
5317;1488999866.1559861;1514;-1;2;0
5318;1488999866.1559889;1514;-1;2;0
5320;1488999866.1765890;1514;-1;2;0
5321;1488999866.1766551;1514;-1;2;0
5323;1488999866.1776190;1514;-1;2;0
5324;1488999866.1781051;1514;-1;2;0
5326;1488999866.1781740;1514;-1;2;0
5327;1488999866.1781740;1514;-1;2;0
5329;1488999866.1786821;1514;-1;2;0
5330;1488999866.1818030;1514;-1;2;0
5332;1488999866.1818500;1514;-1;2;0
5333;1488999866.1818500;1514;-1;2;0
5335;1488999866.1861031;1514;-1;2;0
5336;1488999866.1861069;1514;-1;2;0
5338;1488999866.1872780;1514;1;2;0
5339;1488999866.1914201;1514;-1;2;0
5340;1488999866.1914470;761;1;1;0
5341;1488999866.1914301;1514;-1;2;0
5342;1488999866.1914301;1514;-1;2;0
5343;1488999866.1914570;66;1;0;1
5344;1488999866.1914949;1514;-1;2;0
5345;1488999866.1914959;904;-1;1;0
5347;1488999866.2046890;1514;-1;2;0
5348;1488999866.2047091;1514;-1;2;0
5350;1488999866.2093511;1514;-1;2;0
5351;1488999866.2093551;1514;-1;2;0
5353;1488999866.2094450;1514;-1;2;0
5354;1488999866.2139349;1514;-1;2;0
5356;1488999866.2139380;1514;-1;2;0
5357;1488999866.2146010;1514;-1;2;0
5359;1488999866.2146120;1514;-1;2;0
5360;1488999866.2146130;1514;-1;2;0
5362;1488999866.2146130;1514;-1;2;0
5363;1488999866.2164121;1514;1;2;0
5364;1488999866.2269499;275;-1;0;0
5365;1488999866.2269671;1333;1;2;0
5366;1488999866.2405889;1514;-1;2;0
5367;1488999866.2406280;1514;-1;2;0
5368;1488999866.2406621;66;1;0;1
5369;1488999866.2411060;1514;-1;2;0
5370;1488999866.2411411;1514;-1;2;0
5372;1488999866.2629981;1072;-1;1;0
5373;1488999866.2630191;609;1;1;0
5374;1488999866.2767160;1514;1;2;0
5375;1488999866.2986469;609;-1;1;0
5376;1488999866.2986629;247;1;0;0
5377;1488999866.3341770;66;-1;0;1
5378;1488999866.3537509;609;-1;1;0
5379;1488999866.3809531;1514;-1;2;0
5380;1488999866.3809650;66;1;0;1
5381;1488999866.3809550;1514;-1;2;0
5382;1488999866.4119489;1514;-1;2;0
5384;1488999866.4119730;1514;-1;2;0
5385;1488999866.4124889;1514;-1;2;0
5387;1488999866.4124920;1514;-1;2;0
5388;1488999866.4126201;609;1;1;0
5389;1488999866.4170051;775;-1;1;0
5390;1488999866.4237490;1514;-1;2;0
5391;1488999866.4237621;66;1;0;1
5392;1488999866.4389939;1514;-1;2;0
5393;1488999866.4389980;1514;-1;2;0
5395;1488999866.4390011;1514;-1;2;0
5396;1488999866.4400220;1514;-1;2;0
5398;1488999866.4400301;1514;-1;2;0
5399;1488999866.4400301;1514;-1;2;0
5401;1488999866.4431601;1514;-1;2;0
5402;1488999866.4432330;1514;-1;2;0
5404;1488999866.4432330;1514;-1;2;0
5405;1488999866.4438729;1514;1;2;0
5406;1488999866.4492249;1514;-1;2;0
5407;1488999866.4492400;247;1;0;0
5408;1488999866.4492600;1514;-1;2;0
5409;1488999866.4598250;1455;-1;2;0
5410;1488999866.4598401;66;1;0;1
5411;1488999866.4651279;1514;-1;2;0
5412;1488999866.4651630;1514;-1;2;0
5414;1488999866.4651630;1514;-1;2;0
5415;1488999866.4732971;1514;1;2;0
5416;1488999866.4849341;66;-1;0;1
5417;1488999866.4849510;247;1;0;0
5418;1488999866.4888210;1514;-1;2;0
5419;1488999866.4888310;1514;-1;2;0
5420;1488999866.4888470;66;1;0;1
5421;1488999866.4888320;1514;-1;2;0
5422;1488999866.4954131;261;-1;0;0
5424;1488999866.5037210;1514;-1;2;0
5425;1488999866.5037379;1514;-1;2;0
5427;1488999866.5121160;1514;-1;2;0
5428;1488999866.5321910;978;-1;1;0
5429;1488999866.5322070;609;1;1;0
5430;1488999866.5400791;1514;1;2;0
5431;1488999866.5691099;609;-1;1;0
5432;1488999866.5691330;732;1;1;0
5433;1488999866.6045239;609;-1;1;0
5434;1488999866.6045461;609;1;1;0
5435;1488999866.6108010;1514;-1;2;0
5436;1488999866.6108310;1514;-1;2;0
5437;1488999866.6108389;66;1;0;1
5438;1488999866.6334000;1514;1;2;0
5439;1488999866.6338811;1514;-1;2;0
5440;1488999866.6338899;1514;-1;2;0
5441;1488999866.6339190;66;1;0;1
5442;1488999866.6338899;1514;-1;2;0
5443;1488999866.6343310;1514;-1;2;0
5445;1488999866.6343310;1514;-1;2;0
5446;1488999866.6368999;1514;-1;2;0
5448;1488999866.6369309;1514;-1;2;0
5449;1488999866.6369309;1514;-1;2;0
5451;1488999866.6393499;152;-1;0;0
5452;1488999866.6393681;790;1;1;0
5453;1488999866.6629770;1514;-1;2;0
5454;1488999866.6629829;1514;-1;2;0
5455;1488999866.6630080;66;1;0;1
5456;1488999866.6629839;1514;-1;2;0
5457;1488999866.6640830;1514;-1;2;0
5459;1488999866.6640890;1514;-1;2;0
5460;1488999866.6640899;1514;-1;2;0
5462;1488999866.6650670;1514;-1;2;0
5463;1488999866.6650670;1514;-1;2;0
5465;1488999866.6651430;1514;-1;2;0
5466;1488999866.6738160;1514;-1;2;0
5468;1488999866.6738541;1514;-1;2;0
5469;1488999866.6738551;1514;-1;2;0
5471;1488999866.6752391;912;-1;1;0
5472;1488999866.6752629;609;1;1;0
5473;1488999866.6903789;1514;-1;2;0
5474;1488999866.6908729;1514;-1;2;0
5475;1488999866.6908841;66;1;0;1
5476;1488999866.6924529;1514;-1;2;0
5477;1488999866.6924610;1514;-1;2;0
5479;1488999866.6924610;1514;-1;2;0
5480;1488999866.6929929;1514;-1;2;0
5482;1488999866.6930690;1514;-1;2;0
5483;1488999866.6930771;1514;-1;2;0
5485;1488999866.6930771;1514;-1;2;0
5486;1488999866.6930780;1514;-1;2;0
5488;1488999866.6930780;1514;-1;2;0
5489;1488999866.6981449;1514;-1;2;0
5491;1488999866.6981511;1514;-1;2;0
5492;1488999866.6981511;1514;-1;2;0
5494;1488999866.7103939;644;-1;1;0
5495;1488999866.7104321;609;1;1;0
5496;1488999866.7161031;1514;-1;2;0
5497;1488999866.7161059;1514;-1;2;0
5498;1488999866.7161269;66;1;0;1
5499;1488999866.7207651;1514;-1;2;0
5500;1488999866.7208121;1514;-1;2;0
5502;1488999866.7208130;1514;-1;2;0
5503;1488999866.7208130;1514;-1;2;0
5505;1488999866.7208130;1514;-1;2;0
5506;1488999866.7208130;1514;-1;2;0
5508;1488999866.7214940;1514;-1;2;0
5509;1488999866.7271991;1514;-1;2;0
5511;1488999866.7272310;1514;-1;2;0
5512;1488999866.7272310;1514;-1;2;0
5514;1488999866.7272320;1514;-1;2;0
5515;1488999866.7272320;1514;-1;2;0
5517;1488999866.7273149;1514;-1;2;0
5518;1488999866.7273691;1514;-1;2;0
5520;1488999866.7273700;1514;-1;2;0
5521;1488999866.7420809;1514;-1;2;0
5523;1488999866.7420881;1514;-1;2;0
5524;1488999866.7420881;1514;-1;2;0
5526;1488999866.7455781;839;-1;1;0
5527;1488999866.7455959;1152;1;2;0
5528;1488999866.7466490;1514;-1;2;0
5529;1488999866.7466509;1514;-1;2;0
5530;1488999866.7466710;66;1;0;1
5531;1488999866.7471659;1514;-1;2;0
5532;1488999866.7471890;1514;-1;2;0
5533;1488999866.7471900;1514;-1;2;0
5535;1488999866.7475610;1514;-1;2;0
5537;1488999866.7476001;1514;-1;2;0
5538;1488999866.7513700;1514;-1;2;0
5540;1488999866.7513700;1514;-1;2;0
5541;1488999866.7513700;1514;-1;2;0
5543;1488999866.7513700;1514;-1;2;0
5544;1488999866.7513771;1514;-1;2;0
5546;1488999866.7513771;1514;-1;2;0
5547;1488999866.7565370;1514;-1;2;0
5549;1488999866.7565370;1514;-1;2;0
5550;1488999866.7565401;1514;-1;2;0
5552;1488999866.7587509;1514;1;2;0
5553;1488999866.7659459;1514;-1;2;0
5554;1488999866.7659731;1514;-1;2;0
5555;1488999866.7659800;66;1;0;1
5556;1488999866.7659740;1514;-1;2;0
5557;1488999866.7728751;1514;-1;2;0
5559;1488999866.7728810;1514;-1;2;0
5560;1488999866.7728810;1514;-1;2;0
5562;1488999866.7740049;1514;-1;2;0
5563;1488999866.7749889;1514;-1;2;0
5565;1488999866.7754190;1514;-1;2;0
5566;1488999866.7779529;1514;-1;2;0
5568;1488999866.7815480;520;-1;0;0
5569;1488999866.7815659;247;1;0;0
5570;1488999866.7909009;1514;-1;2;0
5571;1488999866.7909300;1514;-1;2;0
5572;1488999866.7909369;66;1;0;1
5573;1488999866.8088400;1514;-1;2;0
5574;1488999866.8088410;1514;-1;2;0
5576;1488999866.8088500;1514;-1;2;0
5577;1488999866.8088500;1514;-1;2;0
5579;1488999866.8088500;1514;-1;2;0
5580;1488999866.8156350;1514;1;2;0
5581;1488999866.8191810;840;-1;1;0
5582;1488999866.8192091;761;1;1;0
5583;1488999866.8414290;1514;-1;2;0
5584;1488999866.8542271;189;-1;0;0
5585;1488999866.8542490;1152;1;2;0
5586;1488999866.8652141;1514;-1;2;0
5587;1488999866.8652151;1514;-1;2;0
5588;1488999866.8652501;66;1;0;1
5589;1488999866.8900080;797;-1;1;0
5590;1488999866.9038019;609;1;1;0
5591;1488999866.9505141;1514;1;2;0
5592;1488999866.9505889;1514;1;2;0
5593;1488999866.9791861;66;-1;0;1
5594;1488999866.9792030;312;1;0;0
5596;1488999867.0112319;609;-1;1;0
5597;1488999867.0511479;66;-1;0;1
5598;1488999867.0511711;1152;1;2;0
5599;1488999867.0868740;609;-1;1;0
5600;1488999867.1275821;66;1;0;1
5601;1488999867.1465480;609;1;1;0
5602;1488999867.1580570;1514;-1;2;0
5603;1488999867.1628079;247;-1;0;0
5604;1488999867.1628220;66;1;0;1
5605;1488999867.1667011;1514;-1;2;0
5606;1488999867.1863201;1514;-1;2;0
5608;1488999867.1983380;855;-1;1;0
5610;1488999867.2179160;1514;-1;2;0
5611;1488999867.2179289;1514;-1;2;0
5613;1488999867.2179301;1514;-1;2;0
5614;1488999867.2179301;1514;-1;2;0
5616;1488999867.2181420;609;1;1;0
5617;1488999867.2185740;1514;-1;2;0
5618;1488999867.2212751;1514;-1;2;0
5619;1488999867.2212880;66;1;0;1
5620;1488999867.2213011;1514;-1;2;0
5621;1488999867.2213011;1514;-1;2;0
5623;1488999867.2218261;1514;-1;2;0
5624;1488999867.2218659;1514;-1;2;0
5626;1488999867.2218659;1514;-1;2;0
5627;1488999867.2218671;1514;-1;2;0
5629;1488999867.2218671;1514;-1;2;0
5630;1488999867.2218671;1514;-1;2;0
5632;1488999867.2218671;1514;-1;2;0
5633;1488999867.2218671;1514;-1;2;0
5635;1488999867.2340479;1375;-1;2;0
5636;1488999867.2446511;1514;-1;2;0
5638;1488999867.2446561;1514;-1;2;0
5639;1488999867.2460661;1514;-1;2;0
5641;1488999867.2460670;1514;-1;2;0
5642;1488999867.2460730;1514;-1;2;0
5644;1488999867.2460730;1514;-1;2;0
5645;1488999867.2463789;1514;-1;2;0
5647;1488999867.2464399;1514;-1;2;0
5648;1488999867.2515781;1514;-1;2;0
5650;1488999867.2516119;1514;-1;2;0
5651;1488999867.2516761;1514;-1;2;0
5653;1488999867.2522559;1514;-1;2;0
5654;1488999867.2523069;1514;-1;2;0
5656;1488999867.2523069;1514;-1;2;0
5657;1488999867.2734051;1514;-1;2;0
5658;1488999867.2734361;1152;1;2;0
5659;1488999867.2734060;1514;-1;2;0
5660;1488999867.2734110;1514;-1;2;0
5661;1488999867.2734511;66;1;0;1
5662;1488999867.2806580;1013;-1;1;0
5663;1488999867.2997210;1514;-1;2;0
5665;1488999867.2997220;1514;-1;2;0
5666;1488999867.3147089;1514;-1;2;0
5667;1488999867.3147280;609;1;1;0
5668;1488999867.3147120;1514;-1;2;0
5669;1488999867.3156929;1514;-1;2;0
5670;1488999867.3157029;66;1;0;1
5671;1488999867.3157539;1514;-1;2;0
5672;1488999867.3157539;1514;-1;2;0
5674;1488999867.3160391;1514;1;2;0
5675;1488999867.3247211;1514;-1;2;0
5676;1488999867.3247299;1514;-1;2;0
5677;1488999867.3247521;66;1;0;1
5678;1488999867.3247299;1514;-1;2;0
5679;1488999867.3367500;666;-1;1;0
5681;1488999867.3441319;1514;-1;2;0
5682;1488999867.3441360;1514;-1;2;0
5684;1488999867.3484709;1514;-1;2;0
5685;1488999867.3513131;66;-1;0;1
5686;1488999867.3513350;761;1;1;0
5687;1488999867.3731151;406;-1;0;0
5688;1488999867.3736141;1514;-1;2;0
5689;1488999867.3736250;66;1;0;1
5690;1488999867.3737581;1514;-1;2;0
5691;1488999867.3738220;1514;-1;2;0
5693;1488999867.3738220;1514;-1;2;0
5694;1488999867.3738220;1514;-1;2;0
5696;1488999867.3739181;1514;-1;2;0
5697;1488999867.3739181;1514;-1;2;0
5699;1488999867.3990850;1514;-1;2;0
5700;1488999867.3990891;1514;-1;2;0
5702;1488999867.3993320;1514;-1;2;0
5703;1488999867.4086969;152;-1;0;0
5705;1488999867.4166391;609;1;1;0
5706;1488999867.4226589;1514;-1;2;0
5707;1488999867.4444540;703;-1;1;0
5708;1488999867.4444730;66;1;0;1
5709;1488999867.4812131;609;-1;1;0
5710;1488999867.4812360;1152;1;2;0
5711;1488999867.5403910;1514;-1;2;0
5712;1488999867.5404150;609;1;1;0
5713;1488999867.5404270;1514;-1;2;0
5714;1488999867.5407121;797;-1;1;0
5715;1488999867.5407219;66;1;0;1
5716;1488999867.5702260;1514;-1;2;0
5717;1488999867.5703149;1514;-1;2;0
5719;1488999867.5703909;1514;-1;2;0
5720;1488999867.5704229;1514;-1;2;0
5722;1488999867.5704229;1514;-1;2;0
5723;1488999867.5719900;1514;-1;2;0
5725;1488999867.5721049;1514;-1;2;0
5726;1488999867.5721419;1514;-1;2;0
5728;1488999867.5763559;992;-1;1;0
5729;1488999867.5764840;609;1;1;0
5730;1488999867.5778091;1514;-1;2;0
5731;1488999867.5778129;1514;-1;2;0
5732;1488999867.5778289;66;1;0;1
5733;1488999867.5778899;1514;-1;2;0
5734;1488999867.5778911;1514;-1;2;0
5736;1488999867.5778911;1514;-1;2;0
5737;1488999867.5778911;1514;-1;2;0
5739;1488999867.5778911;1514;-1;2;0
5740;1488999867.5778911;1514;-1;2;0
5742;1488999867.5781159;1514;-1;2;0
5743;1488999867.5787420;1514;-1;2;0
5745;1488999867.5787449;1514;-1;2;0
5746;1488999867.5959401;1514;-1;2;0
5748;1488999867.5959699;1514;-1;2;0
5749;1488999867.5959711;1514;-1;2;0
5751;1488999867.5972979;1514;-1;2;0
5752;1488999867.5973151;1514;-1;2;0
5754;1488999867.5977840;1514;-1;2;0
5755;1488999867.5978351;1514;-1;2;0
5757;1488999867.5978351;1514;-1;2;0
5758;1488999867.6014869;1514;-1;2;0
5760;1488999867.6015110;1514;-1;2;0
5761;1488999867.6015110;1514;-1;2;0
5763;1488999867.6057119;1514;-1;2;0
5764;1488999867.6057119;1514;-1;2;0
5766;1488999867.6057510;1514;-1;2;0
5767;1488999867.6057510;1514;-1;2;0
5769;1488999867.6111519;1514;1;2;0
5770;1488999867.6116970;491;-1;0;0
5771;1488999867.6117120;790;1;1;0
5772;1488999867.6195090;1514;-1;2;0
5773;1488999867.6195121;1514;-1;2;0
5774;1488999867.6195309;66;1;0;1
5775;1488999867.6478779;797;-1;1;0
5776;1488999867.6478989;609;1;1;0
5777;1488999867.6587341;1514;-1;2;0
5778;1488999867.6842971;1217;-1;2;0
5779;1488999867.6843171;66;1;0;1
5780;1488999867.7046599;1514;-1;2;0
5781;1488999867.7046640;1514;-1;2;0
5783;1488999867.7200320;797;-1;1;0
5784;1488999867.7573330;1514;-1;2;0
5786;1488999867.7900839;1514;-1;2;0
5787;1488999867.7900860;1514;-1;2;0
5789;1488999867.7910969;1514;-1;2;0
5790;1488999867.7910969;1514;-1;2;0
5792;1488999867.7911270;1514;-1;2;0
5793;1488999867.7926040;1260;-1;2;0
5795;1488999867.7958741;1514;-1;2;0
5796;1488999867.7959030;1514;-1;2;0
5798;1488999867.7959030;1514;-1;2;0
5799;1488999867.7959030;1514;-1;2;0
5801;1488999867.7959039;1514;-1;2;0
5802;1488999867.7959039;1514;-1;2;0
5804;1488999867.7959039;1514;-1;2;0
5805;1488999867.7961619;1514;-1;2;0
5807;1488999867.8138361;1514;-1;2;0
5808;1488999867.8138609;1514;-1;2;0
5810;1488999867.8139291;1514;-1;2;0
5811;1488999867.8226430;1514;-1;2;0
5813;1488999867.8226559;1514;-1;2;0
5814;1488999867.8226559;1514;-1;2;0
5816;1488999867.8228951;609;1;1;0
5817;1488999867.8277521;644;-1;1;0
5818;1488999867.8675909;66;1;0;1
5819;1488999867.8950689;66;-1;0;1
5820;1488999867.8950880;1152;1;2;0
5821;1488999867.8972011;1514;-1;2;0
5822;1488999867.9032900;732;-1;1;0
5823;1488999867.9033029;66;1;0;1
5824;1488999867.9673390;66;-1;0;1
5825;1488999868.0106299;1123;1;2;0
5827;1488999868.1181760;1123;1;2;0
5828;1488999868.1612389;1514;1;2;0
5830;1488999868.1952980;761;1;1;0
5832;1488999868.2306850;609;1;1;0
5834;1488999868.2887230;1123;1;2;0
5835;1488999868.3205750;1123;-1;2;0
5836;1488999868.3206050;66;1;0;1
5837;1488999868.3486030;1514;-1;2;0
5839;1488999868.3486080;1514;-1;2;0
5841;1488999868.3570340;797;-1;1;0
5843;1488999868.3789580;1514;-1;2;0
5845;1488999868.3789620;1514;-1;2;0
5847;1488999868.3794439;1514;-1;2;0
5849;1488999868.3794520;1514;-1;2;0
5851;1488999868.3794520;1514;-1;2;0
5853;1488999868.3794551;1514;-1;2;0
5855;1488999868.3796401;1514;-1;2;0
5856;1488999868.3796520;609;1;1;0
5857;1488999868.3796401;1514;-1;2;0
5858;1488999868.3796401;1514;-1;2;0
5859;1488999868.3797100;66;1;0;1
5860;1488999868.3920810;87;-1;0;0
5862;1488999868.4049129;1514;-1;2;0
5863;1488999868.4049129;1514;-1;2;0
5865;1488999868.4053891;1514;-1;2;0
5866;1488999868.4054520;1514;-1;2;0
5868;1488999868.4054520;1514;-1;2;0
5869;1488999868.4054520;1514;-1;2;0
5871;1488999868.4054520;1514;-1;2;0
5872;1488999868.4148891;1514;-1;2;0
5874;1488999868.4149020;1514;-1;2;0
5875;1488999868.4149020;1514;-1;2;0
5877;1488999868.4149871;1514;-1;2;0
5878;1488999868.4149871;1514;-1;2;0
5880;1488999868.4149871;1514;-1;2;0
5881;1488999868.4149871;1514;-1;2;0
5883;1488999868.4149871;1514;-1;2;0
5884;1488999868.4149909;1514;-1;2;0
5886;1488999868.4153731;1514;-1;2;0
5887;1488999868.4154711;1514;-1;2;0
5889;1488999868.4155531;1514;-1;2;0
5890;1488999868.4155540;1514;-1;2;0
5892;1488999868.4155540;1514;-1;2;0
5893;1488999868.4155540;1514;-1;2;0
5895;1488999868.4158289;1514;-1;2;0
5896;1488999868.4158640;1514;-1;2;0
5898;1488999868.4158649;1514;-1;2;0
5899;1488999868.4279349;853;-1;1;0
5900;1488999868.4279499;1152;1;2;0
5901;1488999868.4403100;1514;-1;2;0
5902;1488999868.4404881;1514;-1;2;0
5903;1488999868.4404969;66;1;0;1
5904;1488999868.4406049;1514;-1;2;0
5905;1488999868.4406049;1514;-1;2;0
5907;1488999868.4406049;1514;-1;2;0
5908;1488999868.4406061;1514;-1;2;0
5909;1488999868.4406061;1514;-1;2;0
5910;1488999868.4406061;1514;-1;2;0
5911;1488999868.4406061;1514;-1;2;0
5914;1488999868.4502120;1514;-1;2;0
5916;1488999868.4507091;1514;-1;2;0
5917;1488999868.4507799;1514;-1;2;0
5919;1488999868.4508159;1514;-1;2;0
5920;1488999868.4508159;1514;-1;2;0
5922;1488999868.4620869;1514;-1;2;0
5923;1488999868.4621019;1514;-1;2;0
5925;1488999868.4621041;1514;-1;2;0
5926;1488999868.4636030;470;-1;0;0
5927;1488999868.4636221;1152;1;2;0
5928;1488999868.4646881;1514;-1;2;0
5929;1488999868.4647169;1514;-1;2;0
5930;1488999868.4647241;66;1;0;1
5931;1488999868.4883959;1514;-1;2;0
5932;1488999868.5000110;978;-1;1;0
5934;1488999868.5085630;1514;-1;2;0
5935;1488999868.5085771;1514;-1;2;0
5937;1488999868.5114629;1514;-1;2;0
5938;1488999868.5354271;949;-1;1;0
5940;1488999868.5473890;609;1;1;0
5941;1488999868.5712681;1123;-1;2;0
5942;1488999868.6155939;66;1;0;1
5943;1488999868.6232021;66;-1;0;1
5944;1488999868.6232250;609;1;1;0
5946;1488999868.6951900;1152;1;2;0
5948;1488999868.7710459;1123;1;2;0
5949;1488999868.7752991;1514;-1;2;0
5950;1488999868.7752991;1514;-1;2;0
5951;1488999868.7753329;66;1;0;1
5952;1488999868.7753019;797;-1;1;0
5954;1488999868.7758780;1514;-1;2;0
5955;1488999868.7759080;1514;-1;2;0
5957;1488999868.7759080;1514;-1;2;0
5958;1488999868.7759080;1514;-1;2;0
5960;1488999868.7759089;1514;-1;2;0
5961;1488999868.8104360;1166;-1;2;0
5963;1488999868.8213840;1514;-1;2;0
5964;1488999868.8218949;1514;-1;2;0
5966;1488999868.8219290;1514;-1;2;0
5967;1488999868.8415639;1514;-1;2;0
5969;1488999868.8416140;1514;-1;2;0
5970;1488999868.8417020;1514;-1;2;0
5972;1488999868.8418701;609;1;1;0
5973;1488999868.8460150;232;-1;0;0
5974;1488999868.8471560;1514;-1;2;0
5975;1488999868.8471689;66;1;0;1
5976;1488999868.8471570;1514;-1;2;0
5977;1488999868.8703401;1514;-1;2;0
5979;1488999868.8810060;1514;-1;2;0
5980;1488999868.8810091;1514;-1;2;0
5982;1488999868.8810630;1514;-1;2;0
5983;1488999868.8823199;261;-1;0;0
5984;1488999868.8823340;609;1;1;0
5985;1488999868.8855550;1514;-1;2;0
5986;1488999868.8957291;1514;-1;2;0
5987;1488999868.8957551;66;1;0;1
5988;1488999868.8962390;1514;-1;2;0
5989;1488999868.9121430;1514;-1;2;0
5991;1488999868.9121521;1514;-1;2;0
5992;1488999868.9121521;1514;-1;2;0
5994;1488999868.9177101;1289;-1;2;0
5995;1488999868.9177351;1152;1;2;0
5996;1488999868.9198251;1514;-1;2;0
5997;1488999868.9198289;1514;-1;2;0
5998;1488999868.9198511;66;1;0;1
5999;1488999868.9537499;1340;-1;2;0
6000;1488999868.9537821;609;1;1;0
6001;1488999868.9698920;1514;-1;2;0
6002;1488999868.9698949;1514;-1;2;0
6003;1488999868.9699230;66;1;0;1
6004;1488999868.9703989;1514;-1;2;0
6005;1488999868.9704471;1514;-1;2;0
6007;1488999868.9704480;1514;-1;2;0
6008;1488999868.9832070;1514;-1;2;0
6010;1488999868.9832101;1514;-1;2;0
6011;1488999868.9833081;1514;-1;2;0
6013;1488999868.9894631;449;-1;0;0
6014;1488999868.9894869;1152;1;2;0
6015;1488999868.9966819;1514;-1;2;0
6016;1488999868.9966850;1514;-1;2;0
6017;1488999868.9967310;66;1;0;1
6018;1488999868.9967470;1514;-1;2;0
6019;1488999868.9967470;1514;-1;2;0
6021;1488999868.9967470;1514;-1;2;0
6022;1488999869.0144980;1514;-1;2;0
6024;1488999869.0145090;1514;-1;2;0
6025;1488999869.0145090;1514;-1;2;0
6027;1488999869.0170510;1514;-1;2;0
6028;1488999869.0170579;1514;-1;2;0
6030;1488999869.0170579;1514;-1;2;0
6031;1488999869.0234690;1514;-1;2;0
6033;1488999869.0234740;1514;-1;2;0
6034;1488999869.0249181;1006;-1;1;0
6035;1488999869.0249381;609;1;1;0
6036;1488999869.0413740;1514;-1;2;0
6037;1488999869.0413749;1514;-1;2;0
6038;1488999869.0414040;66;1;0;1
6039;1488999869.0423880;1514;-1;2;0
6040;1488999869.0424211;1514;-1;2;0
6042;1488999869.0424211;1514;-1;2;0
6043;1488999869.0479541;1514;-1;2;0
6045;1488999869.0479579;1514;-1;2;0
6046;1488999869.0483630;1514;-1;2;0
6048;1488999869.0597370;449;-1;0;0
6049;1488999869.0597630;609;1;1;0
6050;1488999869.0659239;1514;-1;2;0
6051;1488999869.0659280;1514;-1;2;0
6052;1488999869.0659659;66;1;0;1
6053;1488999869.0664699;1514;-1;2;0
6054;1488999869.0664740;1514;-1;2;0
6056;1488999869.0669639;1514;-1;2;0
6057;1488999869.0684450;1514;-1;2;0
6059;1488999869.0691111;1514;-1;2;0
6060;1488999869.0691111;1514;-1;2;0
6062;1488999869.0691121;1514;-1;2;0
6063;1488999869.0691161;1514;-1;2;0
6065;1488999869.0695040;1514;-1;2;0
6066;1488999869.0895541;1514;-1;2;0
6068;1488999869.0895541;1514;-1;2;0
6069;1488999869.0895591;1514;-1;2;0
6071;1488999869.0936379;1514;-1;2;0
6072;1488999869.0936420;1514;-1;2;0
6074;1488999869.0957150;861;-1;1;0
6075;1488999869.0957370;609;1;1;0
6076;1488999869.0962069;1514;-1;2;0
6077;1488999869.0967381;1514;-1;2;0
6078;1488999869.0967481;66;1;0;1
6079;1488999869.0973330;1514;-1;2;0
6080;1488999869.0973339;1514;-1;2;0
6082;1488999869.0973790;1514;-1;2;0
6083;1488999869.0973799;1514;-1;2;0
6085;1488999869.0973799;1514;-1;2;0
6086;1488999869.0973799;1514;-1;2;0
6088;1488999869.1144941;1514;-1;2;0
6089;1488999869.1145649;1514;-1;2;0
6091;1488999869.1146300;1514;-1;2;0
6092;1488999869.1233411;1514;-1;2;0
6094;1488999869.1263380;1514;-1;2;0
6095;1488999869.1264441;1514;-1;2;0
6096;1488999869.1264441;1514;-1;2;0
6097;1488999869.1264451;1514;-1;2;0
6098;1488999869.1264560;1514;1;2;0
6099;1488999869.1264811;1514;-1;2;0
6100;1488999869.1265450;66;1;0;1
6102;1488999869.1315110;1469;-1;2;0
